,date,price_pesos,exchange,price_usd,gas_price,coal_price,gas_rate,coal_rate,log_price
0,2006-06-26,3696.7995652173913,53.4002,69.22819699584257,7.1,2.100882470918572,9.750450281104586,32.951960880312264,3.426412462929463
1,2006-06-27,4494.72,53.475,84.05273492286115,7.099999999999999,2.100882470918572,11.838413369417063,40.00829941053801,
2,2006-06-28,3419.5245833333333,53.580000000000005,63.82091420928207,7.099999999999999,2.100882470918572,8.988861156236913,30.378145894747533,3.471716221006839
3,2006-06-29,2904.085416666667,53.5502,54.231084415495495,7.099999999999999,2.100882470918572,7.638180903590915,25.813478462592894,3.346610023168902
4,2006-06-30,4178.1925,53.1102,78.67024601677268,7.099999999999999,2.100882470918572,11.080316340390517,37.446286075382204,3.4807799965598356
5,2006-07-01,1595.2150000000001,53.1102,30.035944131259157,6.86,2.1159245888487765,4.378417511845358,14.195186487057645,3.1602561800843785
6,2006-07-02,1619.82625,53.1102,30.499343817195193,6.86,2.1159245888487765,4.445968486471602,14.414192253320875,3.1226894232896023
7,2006-07-03,1860.5666666666666,52.9898,35.11178880967029,6.86,2.1159245888487765,5.118336561176426,16.59406436066503,
8,2006-07-04,1660.2833333333335,52.65970000000001,31.528537635674592,6.86,2.1159245888487765,4.595996739894255,14.90059608070839,3.1581770836172236
9,2006-07-05,2700.9104166666666,52.8302,51.1243647888266,6.86,2.1159245888487765,7.452531310324577,24.161714012994256,3.322030307482794
10,2006-07-06,3205.9170833333333,52.6902,60.84465580569695,6.86,2.1159245888487765,8.869483353600138,28.755588042389096,3.4451790399142985
11,2006-07-07,1851.3145833333335,52.3298,35.377826464716726,6.86,2.1159245888487765,5.157117560454333,16.71979552161873,3.251988318966781
12,2006-07-08,1203.2683333333332,52.3298,22.99394099219438,6.86,2.1159245888487765,3.351886442010842,10.867089079344188,
13,2006-07-09,1394.0820833333335,52.3298,26.640309791616506,6.86,2.1159245888487765,3.883427083326021,12.59038716786729,
14,2006-07-10,1821.1829166666666,52.1354,34.93179138678646,6.86,2.1159245888487765,5.092097869793944,16.508996384314436,
15,2006-07-11,1338.1966666666667,52.255,25.60896883870762,6.86,2.1159245888487765,3.7330858365462998,12.102968590502009,2.8362093514651296
16,2006-07-12,1713.6375,52.1703,32.84699340429325,6.86,2.1159245888487765,4.788191458351785,15.52370702500532,3.122359760100702
17,2006-07-13,3662.064166666667,52.3148,70.00053840723211,6.86,2.1159245888487765,10.204160117672322,33.08271890980657,3.49639996441906
18,2006-07-14,3717.242083333333,52.3504,71.00694709750705,6.86,2.1159245888487765,10.350866923834849,33.55835433442371,3.440281042527449
19,2006-07-15,2555.9891666666667,52.3504,48.82463489613579,6.86,2.1159245888487765,7.117293716637868,23.074846406837253,3.2100805130733048
20,2006-07-16,1262.2025,52.3504,24.110656270057152,6.86,2.1159245888487765,3.5146729256643083,11.39485612914739,2.82175538207472
21,2006-07-17,3106.941666666667,52.7502,58.89914477417463,6.86,2.1159245888487765,8.585881162416127,27.836126620287647,3.2845269122712106
22,2006-07-18,4466.797083333334,52.6654,84.81464269393821,6.86,2.1159245888487765,12.363650538474957,40.08396288833895,3.3003632788537725
23,2006-07-19,1005.2175000000001,52.73510000000001,19.061640159969354,6.86,2.1159245888487765,2.778664746351218,9.008657614939072,
24,2006-07-20,1116.6154166666668,52.3048,21.34823986836135,6.86,2.1159245888487765,3.111988319003112,10.089319808876747,
25,2006-07-21,141.21041666666667,52.1002,2.710362276280449,6.86,2.1159245888487765,0.39509654173184394,1.280935195216523,
